Frame,T,Caos_Original,Caos_Fenix,Ruido_Vibracional,Fluxo_Qiskit,q0_x,q0_y,q0_z,q0_S,q0_VR_Ganho,q0_Torque,q1_x,q1_y,q1_z,q1_S,q1_VR_Ganho,q1_Torque,q2_x,q2_y,q2_z,q2_S,q2_VR_Ganho,q2_Torque,q3_x,q3_y,q3_z,q3_S,q3_VR_Ganho,q3_Torque,q4_x,q4_y,q4_z,q4_S,q4_VR_Ganho,q4_Torque,q5_x,q5_y,q5_z,q5_S,q5_VR_Ganho,q5_Torque,q6_x,q6_y,q6_z,q6_S,q6_VR_Ganho,q6_Torque,q7_x,q7_y,q7_z,q7_S,q7_VR_Ganho,q7_Torque,q8_x,q8_y,q8_z,q8_S,q8_VR_Ganho,q8_Torque,q9_x,q9_y,q9_z,q9_S,q9_VR_Ganho,q9_Torque,q10_x,q10_y,q10_z,q10_S,q10_VR_Ganho,q10_Torque,q11_x,q11_y,q11_z,q11_S,q11_VR_Ganho,q11_Torque,q12_x,q12_y,q12_z,q12_S,q12_VR_Ganho,q12_Torque,q13_x,q13_y,q13_z,q13_S,q13_VR_Ganho,q13_Torque
999,49.95000000,7.13571429,2.48710000,0.00000000,0.05000000,23.30612029,1.83541853,-0.00000078,0.96484838,0.42412945,-0.69106951,21.84353000,8.33188391,-0.00000078,0.95757792,0.61167988,-1.22064011,18.68294146,14.05170901,-0.00000078,0.98345661,0.17344111,-0.12751093,3.88692532,23.05262045,-0.00000078,0.97049996,0.32121521,-0.43410824,12.89975831,19.49811271,-0.00000078,0.94850775,0.97980810,-2.41689406,-10.68234154,20.79549713,-0.00000078,0.95530533,0.68727205,-1.45157006,-21.07530658,10.11707382,-0.00000078,0.97401035,0.27105638,-0.32029962,-22.68377086,5.65803042,-0.00000078,0.95456096,0.71416554,-1.53578407,-23.31957133,1.63821465,-0.00000078,0.99099172,0.12274045,-0.04779718,-22.73858286,-5.42537334,-0.00000078,0.99475553,0.10361308,-0.02279574,-6.07782994,-22.57386963,-0.00000078,0.97587378,0.24790965,-0.27081875,5.41262968,-22.74264913,-0.00000078,0.97359502,0.27652555,-0.33228635,9.89685101,-21.18062368,-0.00000078,0.95469166,0.70936272,-1.52066916,21.59083755,-8.96475589,-0.00000078,0.97067344,0.31851522,-0.42777072
1000,50.00000000,7.14285714,2.48710000,0.00000000,-0.05000000,23.33229354,-1.94262779,-0.00000066,0.98332468,0.19818666,-0.17213582,22.28364035,7.18376077,-0.00000066,0.98488928,0.18248734,-0.14343970,17.94383474,15.04091227,-0.00000066,0.95965293,0.73450026,-1.60013456,4.76669972,22.92278396,-0.00000066,0.97997944,0.23681229,-0.24785071,-4.10862614,23.04974537,-0.00000066,0.98224639,0.20984379,-0.19425410,-2.64019568,23.26324330,-0.00000066,0.99535999,0.10630011,-0.02610848,-21.97826408,8.07193281,-0.00000066,0.96552717,0.52471810,-0.96663878,-23.38502620,-1.14800604,-0.00000066,0.97885940,0.25148425,-0.27832392,-23.19158378,3.20913543,-0.00000066,0.99595230,0.10316162,-0.02224594,-13.14388130,-19.37626641,-0.00000066,0.96487027,0.54461885,-1.02357349,-16.56009231,-16.55029975,-0.00000066,0.99538512,0.10616490,-0.02594014,4.39925710,-22.99606046,-0.00000066,0.98184371,0.21438329,-0.20304459,10.16881986,-21.08928903,-0.00000066,0.98724745,0.16128649,-0.10685664,21.84917292,-8.41387686,-0.00000066,0.97750827,0.27048897,-0.31906231
1001,50.05000000,7.15000000,2.48710000,0.00000000,-0.05000000,20.54517479,-11.28865974,-0.00000053,0.99619726,0.10351324,-0.02267398,21.53718287,9.25708193,-0.00000053,0.98567908,0.18612080,-0.14996508,10.37661994,21.02090356,-0.00000053,0.96959730,0.47845637,-0.83725546,1.46262917,23.39675367,-0.00000053,0.97919471,0.27041188,-0.31889430,-5.92584885,22.68126106,-0.00000053,0.96474480,0.64391847,-1.31804755,-3.48868008,23.18117582,-0.00000053,0.99664389,0.10101731,-0.01966167,-22.09572690,7.83103534,-0.00000053,0.98121014,0.24052823,-0.25548480,-22.96060427,4.72782134,-0.00000053,0.98963564,0.14885621,-0.08668277,-21.32374168,-9.73869513,-0.00000053,0.98507698,0.19261447,-0.16180296,-10.90231631,-20.75301294,-0.00000053,0.97795332,0.29077183,-0.36401248,-9.24116587,-21.54397324,-0.00000053,0.98911281,0.15328699,-0.09375901,4.29411578,-23.04570286,-0.00000053,0.98560828,0.18687217,-0.15132339,18.05634591,-14.95062645,-0.00000053,0.96917584,0.49084535,-0.87148308,21.90219986,-8.35700113,-0.00000053,0.98200403,0.22974234,-0.23348786
1002,50.10000000,7.15714286,2.48710000,0.00000000,-0.05000000,22.50683997,6.63789576,-0.00000041,0.96885175,0.49102124,-0.87197127,16.94653792,16.23070696,-0.00000041,0.97060393,0.44210299,-0.73870438,16.21757108,16.95888443,-0.00000041,0.96164161,0.76224933,-1.68885365,13.78871619,18.98719870,-0.00000041,0.99577960,0.10565158,-0.02530264,-9.26870755,21.55739147,-0.00000041,0.98126911,0.23704339,-0.24832380,-5.59563296,22.78885292,-0.00000041,0.99638720,0.10223272,-0.02112092,-22.87455610,5.23186147,-0.00000041,0.96671886,0.55849136,-1.06369363,-23.42274237,1.41024859,-0.00000041,0.96198079,0.74642244,-1.63812588,-16.77784914,-16.40508134,-0.00000041,0.97286129,0.38661212,-0.59413262,-20.83448750,-10.79661169,-0.00000041,0.99611412,0.10375446,-0.02296832,2.36829760,-23.34553085,-0.00000041,0.97254236,0.39397918,-0.61289088,10.63999887,-20.91431698,-0.00000041,0.96735299,0.53745420,-1.00299072,13.53838940,-19.16574270,-0.00000041,0.96200346,0.74537713,-1.63478723,13.39698286,-19.26476324,-0.00000041,0.95797278,0.95827016,-2.34246695
1003,50.15000000,7.16428571,2.48710000,0.00000000,-0.05000000,23.29112640,2.99324508,-0.00000029,0.98386196,0.18862849,-0.15451015,22.26989254,7.44991554,-0.00000029,0.99064742,0.13362005,-0.06338201,17.04349621,16.15245884,-0.00000029,0.95655854,0.82745056,-1.90122825,-2.26707640,23.37215603,-0.00000029,0.96403617,0.54344895,-1.02020611,-2.71106179,23.32592244,-0.00000029,0.99021729,0.13653875,-0.06771682,-20.63347710,11.21035980,-0.00000029,0.97182467,0.35524771,-0.51587653,-17.63804386,15.50340845,-0.00000029,0.99418052,0.11202814,-0.03339501,-22.16127752,-7.76525004,-0.00000029,0.97631708,0.27956978,-0.33900538,-21.32787634,-9.82379789,-0.00000029,0.95790063,0.76660966,-1.70288726,-20.10107959,-12.14111233,-0.00000029,0.99609520,0.10191576,-0.02073897,2.26956812,-23.37245937,-0.00000029,0.97706717,0.26871260,-0.31519641,2.53949957,-23.34382348,-0.00000029,0.95679523,0.81635607,-1.86471675,19.79845248,-12.62613010,-0.00000029,0.96432732,0.53475775,-0.99526897,17.80214904,-15.31221450,-0.00000029,0.95539965,0.88414823,-2.09009940
1004,50.20000000,7.17142857,2.48710000,0.00000000,-0.05000000,22.04014149,8.13479076,-0.00000016,0.97628711,0.24177424,-0.25805753,15.93142947,17.26529768,-0.00000016,0.95847992,0.56663700,-1.08741245,4.85013761,22.98665817,-0.00000016,0.96246752,0.46599651,-0.80315564,-0.96453357,23.47382370,-0.00000016,0.97973087,0.20632319,-0.18750415,-8.76163870,21.79733184,-0.00000016,0.95380004,0.71546687,-1.53988506,-21.42944190,9.62763822,-0.00000016,0.96336793,0.44604537,-0.74925159,-23.49046662,0.36223388,-0.00000016,0.97226441,0.29168361,-0.36606714,-21.21783810,-10.08637728,-0.00000016,0.97159187,0.30105917,-0.38735825,-21.53890375,-9.38341550,-0.00000016,0.98918179,0.13481171,-0.06514422,-5.23928077,-22.90104029,-0.00000016,0.96136618,0.49171431,-0.87389560,-11.37092247,-20.55675323,-0.00000016,0.94867368,0.92813115,-2.23913288,15.17882668,-17.93119296,-0.00000016,0.96851792,0.34823663,-0.49875389,12.00607235,-20.19488789,-0.00000016,0.99191798,0.11948711,-0.04332043,20.11758033,-12.13116955,-0.00000016,0.95052313,0.84446267,-1.95750269
1005,50.25000000,7.17857143,2.48710000,0.00000000,0.05000000,21.52473945,9.42726065,-0.00000004,0.97400530,0.23180609,-0.23765825,22.48981444,6.81408181,-0.00000004,0.99329311,0.10643072,-0.02627125,12.50565658,19.89514554,-0.00000004,0.98510583,0.14720544,-0.08407991,10.49780260,21.02437088,-0.00000004,0.99575217,0.09671402,-0.01461378,-9.61310188,21.44274451,-0.00000004,0.98228235,0.16496378,-0.11301185,-20.57395985,11.35155883,-0.00000004,0.95141665,0.61735405,-1.23766363,-23.48393928,0.83198497,-0.00000004,0.97397917,0.23205872,-0.23817003,-20.41292265,-11.63999995,-0.00000004,0.96827381,0.29504955,-0.37367672,-14.82301238,-18.23358575,-0.00000004,0.97276308,0.24415041,-0.26298154,-20.13070028,-12.11946516,-0.00000004,0.94108474,0.99302151,-2.46278972,-3.05287755,-23.29998440,-0.00000004,0.98568318,0.14383553,-0.07882405,16.14239167,-17.07624470,-0.00000004,0.96715994,0.30938405,-0.40650839,11.07100385,-20.72588727,-0.00000004,0.94270055,0.92076922,-2.21403947,22.04681368,-8.12856539,-0.00000004,0.94595360,0.79195013,-1.78493138
1006,50.30000000,7.18571429,2.48710000,0.00000000,-0.05000000,20.32213709,11.79709183,0.00000009,0.97144372,0.24698236,-0.26888021,13.47109078,19.25294634,0.00000009,0.95022122,0.58927278,-1.15393395,5.35580578,22.87965532,0.00000009,0.97535044,0.21188593,-0.19819657,-7.45159701,22.28498971,0.00000009,0.95145138,0.55930402,-1.06605466,-16.06316250,17.14996839,0.00000009,0.95077489,0.57557436,-1.11357130,-16.61414717,16.61751157,0.00000009,0.98757265,0.13284863,-0.06224690,-19.59668098,12.96568903,0.00000009,0.93956401,0.93538179,-2.26390407,-23.42602035,1.84317890,0.00000009,0.99370367,0.10584250,-0.02553946,-15.76081185,-17.42816306,0.00000009,0.94702082,0.67571472,-1.41570051,-3.57145106,-23.22510617,0.00000009,0.97172045,0.24429916,-0.26329055,8.90491535,-21.74515463,0.00000009,0.95469753,0.48787240,-0.86324075,12.06575230,-20.16393784,0.00000009,0.98048570,0.17374802,-0.12804375,22.12640335,-7.91086945,0.00000009,0.96989497,0.26260205,-0.30198828,23.45470661,-1.42155445,0.00000009,0.94705221,0.67480279,-1.41287861
1007,50.35000000,7.19285714,2.48710000,0.00000000,0.05000000,22.23531219,7.57857361,0.00000021,0.98230521,0.15825386,-0.10184350,15.65200308,17.51743205,0.00000021,0.97997690,0.17301293,-0.12676849,5.31203530,22.88294983,0.00000021,0.97798820,0.18680633,-0.15120424,-5.02194753,22.94835510,0.00000021,0.97819271,0.18533426,-0.14854648,-18.11387858,14.95800591,0.00000021,0.96804886,0.27622143,-0.33161695,-14.54367665,18.44768693,0.00000021,0.99328370,0.10487666,-0.02434499,-22.57024121,-6.51495975,0.00000021,0.96008469,0.38158135,-0.58140359,-17.70117631,-15.44447274,0.00000021,0.95621375,0.44793133,-0.75430949,-10.40577495,-21.06148284,0.00000021,0.95242475,0.52515817,-0.96788973,1.32936875,-23.45406723,0.00000021,0.96008186,0.38162567,-0.58151544,-1.41394420,-23.44867772,0.00000021,0.98787469,0.12820804,-0.05551395,6.72152639,-22.50907468,0.00000021,0.99103988,0.11394170,-0.03589524,23.10355195,-4.25254511,0.00000021,0.96307708,0.33760346,-0.47305562,23.13264375,4.09071008,0.00000021,0.96995219,0.25602682,-0.28793466
1008,50.40000000,7.20000000,2.48710000,0.00000000,-0.05000000,23.10413424,4.17186459,0.00000034,0.99126806,0.11833269,-0.04175308,11.41368388,20.51733673,0.00000034,0.97649652,0.21527753,-0.20478764,4.06707209,23.12452187,0.00000034,0.94925097,0.70535892,-1.50809369,-12.99691935,19.55353010,0.00000034,0.96206875,0.39787586,-0.62286859,-19.71150739,12.75640948,0.00000034,0.95726005,0.49169257,-0.87383523,-21.02111285,10.45941792,0.00000034,0.94817742,0.74091273,-1.62054474,-23.45310703,1.08189997,0.00000034,0.98422350,0.15683952,-0.09952532,-16.33129306,-16.86841702,0.00000034,0.96516305,0.34786052,-0.49783930,-7.51921259,-22.24246913,0.00000034,0.95912700,0.45269822,-0.76712901,-0.68539445,-23.46931851,0.00000034,0.95238975,0.61157340,-1.22032116,-3.56494661,-23.20540166,0.00000034,0.99443507,0.10447508,-0.02385096,5.24817941,-22.88565373,0.00000034,0.94290645,0.94594533,-2.30009398,23.37505875,-2.20495749,0.00000034,0.96485327,0.35254739,-0.50926521,22.03539558,8.10529964,0.00000034,0.96520830,0.34718166,-0.49618956
1009,50.45000000,7.20714286,2.48710000,0.00000000,-0.05000000,15.04867270,17.99623913,0.00000046,0.96966561,0.33276729,-0.46147773,21.23776431,9.96668594,0.00000046,0.94785805,0.98395678,-2.43128508,3.17478376,23.24251082,0.00000046,0.98424162,0.16887771,-0.11965316,2.46754708,23.32762029,0.00000046,0.99590928,0.10051583,-0.01906383,-21.07247531,10.30943620,0.00000046,0.96683916,0.38110827,-0.58020999,-23.41674187,1.40603708,0.00000046,0.97245524,0.29146370,-0.36557132,-21.85788634,-8.51770159,0.00000046,0.97345456,0.27803879,-0.33562211,-21.75244251,-8.78147854,0.00000046,0.98876962,0.13774105,-0.06952069,-14.59133792,-18.36791799,0.00000046,0.98684703,0.15013328,-0.08870897,2.10413183,-23.36417508,0.00000046,0.97622468,0.24418309,-0.26304941,5.76000137,-22.74008388,0.00000046,0.98620638,0.15452497,-0.09575919,19.50919027,-13.02701077,0.00000046,0.97645578,0.24156615,-0.25762742,23.44481885,-0.81563115,0.00000046,0.97070096,0.31674664,-0.42363183,21.58731164,-9.17879745,0.00000046,0.99777874,0.09267100,-0.01004557
1010,50.50000000,7.21428571,2.48710000,0.00000000,-0.05000000,14.34700419,18.52691588,0.00000058,0.97602804,0.28606032,-0.35344109,8.16882684,21.96230197,0.00000058,0.98174956,0.21157699,-0.19759887,-2.02889731,23.34511495,0.00000058,0.96123240,0.64357609,-1.31700444,-12.17925937,20.01845123,0.00000058,0.98158456,0.21340641,-0.20114474,-19.27415460,13.32583774,0.00000058,0.98252641,0.20318659,-0.18154102,-20.63761611,11.09992398,0.00000058,0.95658393,0.83845604,-1.93759382,-23.39623212,-1.31676117,0.00000058,0.95763917,0.78925103,-1.77615354,-19.14414352,-13.51357872,0.00000058,0.95897364,0.73140437,-1.59030071,-11.23254035,-20.56562404,0.00000058,0.95907316,0.72727591,-1.57720736,6.55610742,-22.49703496,0.00000058,0.96748198,0.45437685,-0.77165531,15.90304169,-17.21003517,0.00000058,0.97126768,0.36948134,-0.55106108,19.86830120,-12.42273676,0.00000058,0.98103239,0.21965254,-0.21336864,23.39937760,-1.24367478,0.00000058,0.97899135,0.24449460,-0.26369670,20.60824074,11.15290462,0.00000058,0.97403578,0.31821939,-0.42707772
1011,50.55000000,7.22142857,2.48710000,0.00000000,-0.05000000,18.95754266,13.71700175,0.00000070,0.98907371,0.15291247,-0.09315587,7.43471605,22.18758030,0.00000070,0.96381612,0.67079353,-1.40048681,2.33629310,23.28272642,0.00000070,0.99031974,0.14267813,-0.07703705,-15.43165102,17.59050156,0.00000070,0.96661608,0.56517454,-1.08314532,-22.28045114,7.15125521,0.00000070,0.97010102,0.45787854,-0.78111730,-23.14085346,3.47349506,0.00000070,0.96309855,0.70112577,-1.49482258,-20.26033783,-11.70773005,0.00000070,0.97896162,0.27160128,-0.32148895,-19.47520606,-12.97151561,0.00000070,0.98998617,0.14534420,-0.08116738,-13.61290788,-19.03237012,0.00000070,0.99195668,0.13033040,-0.05857276,8.39761093,-21.84121863,0.00000070,0.97043578,0.44878145,-0.75659200,17.25157655,-15.80948634,0.00000070,0.97300438,0.38507873,-0.59024581,17.22376365,-15.83938460,0.00000070,0.98962942,0.14825451,-0.08573190,22.21394125,-7.35571833,0.00000070,0.96110650,0.79326099,-1.78919779,23.18501414,-3.16139286,0.00000070,0.99602702,0.10430921,-0.02364735
1012,50.60000000,7.22857143,2.48710000,0.00000000,0.05000000,14.83784269,18.04397623,0.00000082,0.98425005,0.19657859,-0.16913760,0.72366920,23.34991574,0.00000082,0.97688047,0.30119922,-0.38767853,-3.62302742,23.07829273,0.00000082,0.96288662,0.70148564,-1.49594981,-17.75267389,15.18502358,0.00000082,0.97706413,0.29796854,-0.38030698,-22.08755832,7.60815241,0.00000082,0.98015859,0.24875162,-0.27258192,-23.04584585,-3.82519145,0.00000082,0.97828717,0.27737599,-0.33416003,-21.20355771,-9.80527990,0.00000082,0.96364309,0.66931613,-1.39592654,-19.01070593,-13.57665581,0.00000082,0.96053716,0.81236044,-1.85160411,0.26067619,-23.35962550,0.00000082,0.97317728,0.37498546,-0.56481508,8.16772998,-21.88680097,0.00000082,0.97957832,0.25727416,-0.29058781,17.31965377,-15.67714132,0.00000082,0.97839836,0.27558051,-0.33020734,22.72893109,-5.39788104,0.00000082,0.97548134,0.32707197,-0.44793323,22.77146899,5.21522274,0.00000082,0.97031217,0.44525492,-0.74713406,22.11127107,7.53825059,0.00000082,0.96222760,0.73085625,-1.58856101
1013,50.65000000,7.23571429,2.48710000,0.00000000,-0.05000000,8.11561975,21.85841059,0.00000094,0.97025442,0.39880021,-0.62524107,3.00668822,23.12214959,0.00000094,0.98249191,0.20603282,-0.18695009,-8.35665612,21.76709839,0.00000094,0.96244997,0.61772794,-1.23878720,-3.99675492,22.97226881,0.00000094,0.99748220,0.09543492,-0.01314991,-22.58084275,5.81150756,0.00000094,0.97898535,0.24818922,-0.27140389,-23.31589243,-0.07398417,0.00000094,0.96009473,0.70680432,-1.51263091,-19.16433789,-13.28151675,0.00000094,0.98044517,0.22961378,-0.23322869,-17.28937542,-15.64322118,0.00000094,0.95804785,0.79540615,-1.79618425,1.02261913,-23.29378708,0.00000094,0.96601383,0.50500922,-0.91099694,4.67124149,-22.84327495,0.00000094,0.95973460,0.72159421,-1.55922630,18.48864520,-14.20685855,0.00000094,0.97705380,0.27527598,-0.32953808,23.09366188,-3.21459446,0.00000094,0.96873137,0.43390245,-0.71687821,22.97547006,3.97103326,0.00000094,0.96307784,0.59606440,-1.17406414,23.28465879,-1.20516945,0.00000094,0.95501321,0.94931210,-2.31165312
1014,50.70000000,7.24285714,2.48710000,0.00000000,-0.05000000,12.33444077,19.72695694,0.00000105,0.95546221,0.68897795,-1.45688107,14.92884340,17.84396020,0.00000105,0.94882606,0.97131295,-2.38748087,-13.58035426,18.89150645,0.00000105,0.96675070,0.39165094,-0.60694762,-7.39606573,22.06067718,0.00000105,0.99534223,0.10334560,-0.02246976,-23.19121187,1.86872907,0.00000105,0.97122205,0.31514847,-0.41990023,-22.32792046,-6.54203968,0.00000105,0.97590230,0.25196235,-0.27933161,-19.81057046,-12.19967857,0.00000105,0.95527232,0.69569817,-1.47784422,-12.25409733,-19.77696905,0.00000105,0.95553207,0.68652296,-1.44923925,2.12748254,-23.16840797,0.00000105,0.96023375,0.54107562,-1.01338256,11.35970179,-20.30409798,0.00000105,0.95924130,0.56876377,-1.09362461,16.23824458,-16.66337771,0.00000105,0.98275186,0.18280374,-0.14400509,22.99950889,-3.51035189,0.00000105,0.95960221,0.55852253,-1.06378417,21.51334260,8.85926092,0.00000105,0.96455571,0.43631271,-0.72327729,16.23685716,16.66339430,0.00000105,0.96162460,0.50468234,-0.91008052
1015,50.75000000,7.25000000,2.48710000,0.00000000,0.05000000,8.99354539,21.39821545,0.00000116,0.97646477,0.21244643,-0.19928211,-3.67648197,22.91816650,0.00000116,0.97152856,0.26184177,-0.30035479,-5.92858143,22.44179776,0.00000116,0.98499881,0.14922178,-0.08726167,-21.16416921,9.53016955,0.00000116,0.96425364,0.35867704,-0.52430229,-22.44522542,5.91480623,0.00000116,0.97967263,0.18580755,-0.14939971,-22.12212093,7.02290520,0.00000116,0.94317303,0.93627398,-2.26695607,-16.50666143,-16.31736461,0.00000116,0.95282364,0.59794979,-1.17966614,-15.62601593,-17.16436441,0.00000116,0.98810417,0.13154808,-0.06034336,4.63090770,-22.74394400,0.00000116,0.95628503,0.51107210,-0.92803302,-0.14640806,-23.20968174,0.00000116,0.94393594,0.90313502,-2.15417281,20.10984219,-11.58977551,0.00000116,0.95419434,0.56177458,-1.07323966,23.17604300,-1.26527953,0.00000116,0.95491239,0.54377345,-1.02113989,21.79396221,7.98654584,0.00000116,0.97315018,0.24436749,-0.26343252,15.92490201,16.88566313,0.00000116,0.95389259,0.56953039,-1.09586580
1016,50.80000000,7.25714286,2.48710000,0.00000000,-0.05000000,9.29221375,21.20426674,0.00000127,0.97932037,0.18254794,-0.14354794,-3.92232964,22.81616047,0.00000127,0.97370369,0.22733288,-0.22864233,-12.65829221,19.38377881,0.00000127,0.97551793,0.21168405,-0.19780595,-11.80966249,19.91151555,0.00000127,0.94081981,0.89791627,-2.13652131,-20.74720190,10.27089833,0.00000127,0.94232904,0.84002281,-1.94278271,-22.91943352,-3.26635206,0.00000127,0.98364595,0.15459581,-0.09587395,-17.27875414,-15.40812278,0.00000127,0.97857554,0.18789282,-0.15317331,-2.79396309,-22.98145678,0.00000127,0.96295070,0.35012101,-0.50334221,-4.82561016,-22.64257669,0.00000127,0.98794548,0.13135969,-0.06006868,14.90398914,-17.71524034,0.00000127,0.96951891,0.26843333,-0.31458972,15.54077620,-17.15971548,0.00000127,0.98634213,0.13954823,-0.07225180,23.00734127,2.57159656,0.00000127,0.95940517,0.40513525,-0.64155829,22.03784939,7.09048539,0.00000127,0.94759886,0.66753078,-1.39042003,16.33814694,16.40209458,0.00000127,0.97618098,0.20625992,-0.18738340
1017,50.85000000,7.26428571,2.48710000,0.00000000,0.05000000,9.43336397,21.06974372,0.00000138,0.98178174,0.16092499,-0.10625605,-5.36771409,22.45271354,0.00000138,0.94818558,0.62285508,-1.25421750,-3.15726129,22.86808665,0.00000138,0.99303333,0.10571957,-0.02538695,-11.12352635,20.22888894,0.00000138,0.93854760,0.94685838,-2.30322759,-21.79023943,7.62272111,0.00000138,0.98660418,0.13415297,-0.06416878,-19.61514508,-12.17267866,0.00000138,0.96865329,0.26808351,-0.31383016,-11.26207308,-20.15181110,0.00000138,0.96450513,0.31650039,-0.42305633,-1.40871678,-23.04234279,0.00000138,0.95444975,0.47810426,-0.83628733,6.44919344,-22.16628075,0.00000138,0.94960466,0.58632649,-1.14522551,15.85241044,-16.78179222,0.00000138,0.96996317,0.25451482,-0.28472670,22.33245582,-5.84749824,0.00000138,0.95969902,0.38478257,-0.58949581,19.75073411,-11.95098654,0.00000138,0.99328894,0.10473376,-0.02416902,18.72243999,13.50569533,0.00000138,0.95557856,0.45613696,-0.77640798,17.78805259,14.71419351,0.00000138,0.98213679,0.15876792,-0.10268923
1018,50.90000000,7.27142857,2.48710000,0.00000000,-0.05000000,10.56126977,20.44875134,0.00000148,0.94528161,0.81821323,-1.87081812,-8.78312105,21.27292111,0.00000148,0.95358594,0.56311458,-1.07714125,-18.58895783,13.56918182,0.00000148,0.95962775,0.43208031,-0.71204942,-20.73210352,9.99124018,0.00000148,0.97922670,0.18999143,-0.15699441,-22.27054289,-5.80490725,0.00000148,0.95819302,0.45989258,-0.78657161,-22.92304904,2.03838236,0.00000148,0.99648223,0.09626806,-0.01410147,-14.94123222,-17.50562177,0.00000148,0.94864058,0.70248431,-1.49907890,1.12857220,-22.98686577,0.00000148,0.96134852,0.40109981,-0.63115262,8.17086008,-21.51554626,0.00000148,0.95264583,0.58711247,-1.14754721,12.06024503,-19.60075291,0.00000148,0.98355327,0.15963205,-0.10411461,10.00170225,-20.72638011,0.00000148,0.99959755,0.08292225,0.00022819,22.46589866,4.99607624,0.00000148,0.95576492,0.51147356,-0.92916364,22.99945289,0.80710545,0.00000148,0.99280727,0.11091113,-0.03195061,22.34258633,5.51591110,0.00000148,0.99991717,0.08446125,-0.00132077
1019,50.95000000,7.27857143,2.48710000,0.00000000,0.05000000,-2.30766473,22.82194094,0.00000158,0.96090654,0.47779206,-0.83542912,-8.96381401,21.11458592,0.00000158,0.95558581,0.61911305,-1.24295154,-16.00299383,16.43279111,0.00000158,0.98008764,0.19546386,-0.16706692,-19.40212591,12.23429942,0.00000158,0.98680616,0.14492824,-0.08051974,-21.96769971,-6.60054020,0.00000158,0.97186111,0.28465120,-0.35029441,-16.32591664,-16.11260824,0.00000158,0.96917832,0.32253874,-0.43722318,-15.95844189,-16.47762384,0.00000158,0.95091128,0.78071357,-1.74844947,2.05947363,-22.84530759,0.00000158,0.97041730,0.30440704,-0.39503219,12.28910419,-19.36831332,0.00000158,0.96807741,0.33962709,-0.47792085,18.19082280,-13.97378084,0.00000158,0.95734997,0.56782302,-1.09087574,22.47182859,-4.59996952,0.00000158,0.97421779,0.25530838,-0.28640925,22.78287711,2.65970267,0.00000158,0.97948015,0.20089168,-0.17720867,21.63909907,7.60724139,0.00000158,0.98671671,0.14550007,-0.08141039,12.16136528,19.44825408,0.00000158,0.97954575,0.20029779,-0.17609179
1020,51.00000000,7.28571429,2.48710000,0.00000000,-0.05000000,3.40690359,22.60049642,0.00000168,0.98599649,0.16742489,-0.11717725,-7.56402811,21.56885426,0.00000168,0.95866661,0.71133074,-1.52685878,-19.65119204,11.67273862,0.00000168,0.96393487,0.53194189,-0.98721977,-22.84931696,0.57096060,0.00000168,0.96723203,0.44480806,-0.74593759,-22.83020488,1.07997517,0.00000168,0.98925019,0.14227941,-0.07642360,-18.68555548,-13.16354163,0.00000168,0.95946398,0.68046042,-1.43040563,-5.89822730,-22.08233627,0.00000168,0.96630299,0.46769711,-0.80779035,-6.71293169,-21.84879817,0.00000168,0.95635039,0.80981759,-1.84326934,10.00671760,-20.54976270,0.00000168,0.96058732,0.63937972,-1.30423440,4.10107128,-22.48443885,0.00000168,0.99991236,0.08455092,-0.00141188,15.24592502,-17.02744827,0.00000168,0.99758898,0.09454972,-0.01214685,20.86352845,9.33439269,0.00000168,0.96694599,0.45172481,-0.76450715,22.82335325,-1.20969656,0.00000168,0.99988307,0.08372631,-0.00057754,20.18408359,10.72570153,0.00000168,0.95333855,0.96026797,-2.34935042
1021,51.05000000,7.29285714,2.48710000,0.00000000,-0.05000000,-6.37350819,21.85951448,0.00000177,0.97431120,0.35114723,-0.50584524,-5.58841145,22.07349611,0.00000177,0.96055174,0.80168863,-1.81667857,-20.94645186,8.92778085,0.00000177,0.97554943,0.32672490,-0.44711103,-18.23777278,13.63191017,0.00000177,0.99532254,0.10810564,-0.02837272,-22.58589398,-2.88579340,0.00000177,0.98803680,0.16094756,-0.10629352,-17.22428363,-14.89266831,0.00000177,0.96350206,0.66901876,-1.39500903,-4.84926257,-22.24729817,0.00000177,0.97769128,0.28865876,-0.35926180,-8.71924883,-21.03379183,0.00000177,0.99479459,0.11122876,-0.03236019,6.00474616,-21.96342458,0.00000177,0.99006613,0.14390435,-0.07893061,20.89605549,-9.04535222,0.00000177,0.96921667,0.47415715,-0.82545238,21.68503652,-6.94332814,0.00000177,0.98774380,0.16358121,-0.11068793,19.80257147,11.23919626,0.00000177,0.97231778,0.39465008,-0.61460602,14.50304479,17.55330339,0.00000177,0.97891798,0.26901378,-0.31585106,16.58992121,15.59553138,0.00000177,0.99424159,0.11460368,-0.03676769
